"table_schema","table_name","table_type","ordinal_position","column_name","data_type","character_maximum_length","numeric_precision","numeric_scale","is_nullable","column_default","column_comment"
"raw","sage_supplier_payments","BASE TABLE",46,"amount_part","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",47,"partial_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",48,"partial_reason","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",49,"exchange_rate","numeric",NULL,20,8,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",50,"bank_account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",51,"rib_line1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",52,"rib_line2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",53,"rib_line3","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",54,"rib_line4","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",55,"bic_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",56,"mid_rib_line1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",57,"mid_rib_line2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",58,"mid_rib_line3","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",59,"mid_rib_line4","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",60,"mid_bic_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",61,"mid_currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",62,"supplier_bank_ref","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",63,"check_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",64,"check_bank","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",65,"check_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",66,"card_number_masked","text",NULL,NULL,NULL,"YES",NULL,"Numero de carte MASQUE (****XXXX). Le numero complet n'est JAMAIS stocke pour conformite PCI-DSS."
"raw","sage_supplier_payments","BASE TABLE",67,"card_type","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",68,"card_authorization","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",69,"rib_used_hash","text",NULL,NULL,NULL,"YES",NULL,"Concatenation RIB+BIC utilise pour ce paiement. Permet detection changement de RIB entre paiements."
"raw","sage_supplier_payments","BASE TABLE",70,"supplier_rib_hash","text",NULL,NULL,NULL,"YES",NULL,"Concatenation RIB+BIC de la fiche fournisseur. Pour comparaison."
"raw","sage_supplier_payments","BASE TABLE",71,"approval_status","text",NULL,NULL,NULL,"YES",NULL,"PAYAPPFLG_0: APPROUVE (2) / EN_ATTENTE (1) / NON_REQUIS (0). Bon a payer."
"raw","sage_supplier_payments","BASE TABLE",72,"approval_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",73,"approval_user_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",74,"approval_user_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",75,"status_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",76,"status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",77,"print_status","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",78,"end_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",79,"reason_not_paid","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",80,"allocations_count","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",81,"allocations_with_invoice","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",82,"total_allocated_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",83,"total_allocated_local","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",84,"total_alloc_to_invoice_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",85,"total_alloc_no_invoice_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",86,"first_invoice_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",87,"first_due_number","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",88,"linked_invoice_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",89,"linked_invoice_numbers","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",90,"gl_accounts","jsonb",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",91,"order_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",92,"payment_end_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",93,"payment_batch","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",94,"payment_batch_line","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",95,"bill_voucher","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",96,"retention_ref","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",97,"rtt_ref","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",98,"rtg_ref","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",99,"umr_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",100,"umr_sequence","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",101,"expense_number","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",102,"edit_number","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",103,"y_sta","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",104,"y_avis","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",105,"y_num_dec","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",106,"y_type_frais","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",107,"y_trt_val","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",108,"drive_document_url","text",NULL,NULL,NULL,"YES",NULL,"Champ applicatif Trix-e. NON alimente par le bridge n8n. Reserve pour ecriture par l app."
"raw","sage_supplier_payments","BASE TABLE",109,"has_attachment","boolean",NULL,NULL,NULL,"YES",NULL,"Champ applicatif Trix-e. NON alimente par le bridge n8n."
"raw","sage_supplier_payments","BASE TABLE",110,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",111,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",112,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",113,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",114,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",115,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",116,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",117,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",118,"paiement_sans_facture_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: SANS_FACTURE si aucune ligne PAYMENTD ne reference de facture (VCRNUM_0 vide)."
"raw","sage_supplier_payments","BASE TABLE",119,"paiement_sans_bon_a_payer_indicator","text",NULL,NULL,NULL,"YES",NULL,"CRITIQUE: SANS_APPROBATION si paiement valide/comptabilise sans PAYAPPFLG=2. APPROBATION_SANS_VALIDATEUR si flag mais pas d'utilisateur."
"raw","sage_supplier_payments","BASE TABLE",120,"advance_indicator","text",NULL,NULL,NULL,"YES",NULL,"NORMAL (allocation = montant) / AVANCE_PURE (aucune facture liee) / AVANCE_PARTIELLE (allocation < montant) / SUR_ALLOCATION."
"raw","sage_supplier_payments","BASE TABLE",121,"regularization_status","text",NULL,NULL,NULL,"YES",NULL,"REGULARISEE / PARTIELLEMENT_REGULARISEE / NON_REGULARISEE / INCOHERENTE. Pour suivi des avances."
"raw","sage_supplier_payments","BASE TABLE",122,"avance_anciennete","text",NULL,NULL,NULL,"YES",NULL,"RECENTE (<=30j) / NORMALE (<=90j) / ANCIENNE (<=180j) / TRES_ANCIENNE (>180j). Calcule uniquement si avance."
"raw","sage_supplier_payments","BASE TABLE",123,"has_linked_piece","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",124,"rib_coherence_indicator","text",NULL,NULL,NULL,"YES",NULL,"COHERENT (RIB paiement = RIB fiche) / DIFFERENT (RISQUE FRAUDE) / RIB_FICHE_VIDE / VIREMENT_SANS_RIB."
"raw","sage_supplier_payments","BASE TABLE",125,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,"SEPARATION_OK (createur != approbateur) / MEME_UTILISATEUR (RISQUE controle interne) / APPROUVE_SANS_TRACE_VALIDATEUR."
"raw","sage_supplier_payments","BASE TABLE",126,"coherence_montants_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",127,"modif_post_creation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",128,"days_since_payment","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",129,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",130,"approval_delay_days","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",131,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_supplier_payments","BASE TABLE",132,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_supplier_payments","BASE TABLE",133,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_supplier_payments","BASE TABLE",134,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_suppliers","BASE TABLE",1,"supplier_code","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_suppliers","BASE TABLE",2,"supplier_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",3,"supplier_short_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",4,"supplier_type_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",5,"supplier_category","text",NULL,NULL,NULL,"YES",NULL,"BPSUPPLIER.BSGCOD_0 - Code categorie (ex: FL=Fournisseur Local, FE=Fournisseur Etranger)."
"raw","sage_suppliers","BASE TABLE",6,"contact_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",7,"partner_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",8,"status","text",NULL,NULL,NULL,"YES",NULL,"Statut composite derive: BLOQUE (OSTCTL=3) > A_SURVEILLER (OSTCTL=2) > BLOCAGE_PAIEMENT (PAYLOKFLG=2) > DOUTEUX (DOUFLG=2) > INACTIF (ENAFLG=1) > ACTIF (ENAFLG=2)."
"raw","sage_suppliers","BASE TABLE",9,"bp_enabled_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",10,"enabled_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",11,"outstanding_control_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",12,"outstanding_status","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",13,"payment_lock_flag","integer",NULL,32,0,"YES",NULL,"BPSUPPLIER.PAYLOKFLG_0 - Flag de blocage paiement, specifique fournisseurs. CRITIQUE audit."
"raw","sage_suppliers","BASE TABLE",14,"doubtful_flag","integer",NULL,32,0,"YES",NULL,"BPSUPPLIER.DOUFLG_0 - Fournisseur douteux. CRITIQUE audit (depenses suspectes)."
"raw","sage_suppliers","BASE TABLE",15,"dunning_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",16,"opportunity_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",17,"direct_debit_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",18,"workflow_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",19,"is_active","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",20,"is_blocked","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",21,"is_doubtful","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",22,"credit_limit","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",23,"min_order_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",24,"order_free_freight","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",25,"has_credit_limit","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",26,"payment_terms_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",27,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",28,"exchange_rate_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",29,"payment_bank","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",30,"price_list_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",31,"purchase_price_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",32,"delivery_mode_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",33,"delivery_mode_2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",34,"service_level_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",35,"abc_class_code","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",36,"abc_class","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",37,"sales_reps","jsonb",NULL,NULL,NULL,"YES",NULL,"JSONB array des representants commerciaux YREP1..YREP5 (champs custom Trix-e). Indexe GIN."
"raw","sage_suppliers","BASE TABLE",38,"accounting_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",39,"vat_rule","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",40,"withholding_tax_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",41,"withholding_tax_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",42,"agent_withholding_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",43,"agent_payment_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",44,"matching_tolerance","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",45,"auto_invoice_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",46,"cash_vat_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",47,"payer_supplier_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",48,"payer_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",49,"invoice_supplier_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",50,"invoice_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",51,"group_supplier_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",52,"risk_supplier_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",53,"linked_customer_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",54,"bp_transporter_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",55,"dispatched_bp_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",56,"default_address_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",57,"related_customer_short","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",58,"location_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",59,"country_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",60,"tax_number","text",NULL,NULL,NULL,"YES",NULL,"YCODETVA_0 (NIU custom Cameroun) ou BPARTNER.CRN_0 en fallback. Specifique a cette instance Sage."
"raw","sage_suppliers","BASE TABLE",61,"fiscal_matricule","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",62,"bp_registration_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",63,"cai_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",64,"cai_validity_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",65,"tax_extra_id","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",66,"recovery_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",67,"eec_intra_community_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",68,"eec_location_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",69,"eec_incremental_rate","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",70,"department_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",71,"language_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",72,"legal_form_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",73,"has_tax_number","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",74,"has_fiscal_matricule","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",75,"has_fiscal_identification","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",76,"created_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",77,"created_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",78,"created_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",79,"created_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",80,"updated_by_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",81,"updated_by_name","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",82,"updated_at_src","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",83,"updated_at_src_ts","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",84,"data_quality_indicator","text",NULL,NULL,NULL,"YES",NULL,"COMPLET / PARTIEL / INCOMPLET selon presence NIU + conditions paiement + pays + devise + compte + plafond."
"raw","sage_suppliers","BASE TABLE",85,"missing_fields","jsonb",NULL,NULL,NULL,"YES",NULL,"JSONB array des champs critiques manquants. Indexe GIN."
"raw","sage_suppliers","BASE TABLE",86,"recence_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",87,"task_separation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",88,"modif_post_creation_indicator","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",89,"days_since_creation","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",90,"days_since_modification","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_suppliers","BASE TABLE",91,"pole_id","text",NULL,NULL,NULL,"YES","'default-pole'::text",NULL
"raw","sage_suppliers","BASE TABLE",92,"batch_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_suppliers","BASE TABLE",93,"ingested_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_suppliers","BASE TABLE",94,"updated_at","timestamp with time zone",NULL,NULL,NULL,"YES","now()",NULL
"raw","sage_tax_entries","BASE TABLE",1,"tax_entry_id","text",NULL,NULL,NULL,"NO",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",2,"entry_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",3,"line_number","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",4,"line_identifier","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",5,"chrono_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",6,"ledger_type","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",7,"ledger_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",8,"document_type","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",9,"journal_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",10,"reference","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",11,"tax_account_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",12,"tax_account_label","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",13,"tax_type","text",NULL,NULL,NULL,"YES",NULL,"COLLECTEE (443x ventes), DEDUCTIBLE (445x achats), AUTRE_TAXE (446x)"
"raw","sage_tax_entries","BASE TABLE",14,"tax_subtype","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",15,"tax_code_1","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",16,"tax_code_2","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",17,"tax_code_3","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",18,"vat_deductibility_flag","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",19,"tax_rate_declared","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",20,"tax_rate_calculated","numeric",NULL,20,4,"YES",NULL,"Taux deduit du rapport tax_amount / taxable_base. Plus fiable que tax_rate_declared souvent vide"
"raw","sage_tax_entries","BASE TABLE",21,"vat_dedrat","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",22,"invoice_number","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",23,"invoice_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",24,"header_description","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",25,"has_invoice","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",26,"third_party_code","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",27,"has_third_party","boolean",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",28,"currency","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",29,"tax_amount","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",30,"tax_amount_currency","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",31,"tax_amount_ledger","numeric",NULL,20,4,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",32,"taxable_base","numeric",NULL,20,4,"YES",NULL,"Somme des montants des lignes HT (hors comptes 443/445/446/447) de la meme ecriture, meme sens que la ligne TVA"
"raw","sage_tax_entries","BASE TABLE",33,"sense","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",34,"accounting_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",35,"vat_declaration_date","timestamp without time zone",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",36,"fiscal_year","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",37,"fiscal_period","integer",NULL,32,0,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",38,"declaration_period","text",NULL,NULL,NULL,"YES",NULL,NULL
"raw","sage_tax_entries","BASE TABLE",39,"days_since_entry","integer",NULL,32,0,"YES",NULL,NULL
